Unit,Units_Use,Units_Mult,Costs_Unit_inv,GWP_Unit_constr,lifetime
WaterTankDHW_Building34,1.0,3,56.36887508207436,2.50664596386,20.0
WaterTankDHW_Building35,1.0,3,73.76640815544476,4.17773993976,20.0
WaterTankDHW_Building36,1.0,3,56.36887508207436,2.50664596386,20.0
WaterTankDHW_Building37,1.0,3,73.76640815544476,4.17773993976,20.0
WaterTankDHW_Building38,1.0,3,56.36887508207436,2.50664596386,20.0
WaterTankDHW_Building39,1.0,3,73.76640815544476,4.17773993976,20.0
WaterTankDHW_Building4,1.0,3,56.36887508207436,2.50664596386,20.0
WaterTankDHW_Building40,1.0,3,73.76640815544476,4.17773993976,20.0
WaterTankDHW_Building41,1.0,3,73.76640815544476,4.17773993976,20.0
WaterTankDHW_Building42,1.0,3,73.76640815544476,4.17773993976,20.0
WaterTankDHW_Building43,1.0,3,73.76640815544476,4.17773993976,20.0
WaterTankDHW_Building44,1.0,3,73.76640815544476,4.17773993976,20.0
WaterTankDHW_Building45,1.0,3,73.76640815544476,4.17773993976,20.0
WaterTankDHW_Building46,1.0,3,73.76640815544476,4.17773993976,20.0
WaterTankDHW_Building47,1.0,3,73.76640815544476,4.17773993976,20.0
WaterTankDHW_Building48,1.0,3,73.76640815544476,4.17773993976,20.0
WaterTankDHW_Building49,1.0,3,73.76640815544476,4.17773993976,20.0
WaterTankDHW_Building5,1.0,3,73.76640815544476,4.17773993976,20.0
WaterTankDHW_Building50,1.0,3,73.76640815544476,4.17773993976,20.0
WaterTankDHW_Building6,1.0,3,56.36887508207436,2.50664596386,20.0
WaterTankDHW_Building7,1.0,3,73.76640815544476,4.17773993976,20.0
WaterTankDHW_Building8,1.0,3,56.36887508207436,2.50664596386,20.0
WaterTankDHW_Building9,1.0,3,73.76640815544476,4.17773993976,20.0
WaterTankSH_Building1,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building10,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building11,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building12,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building13,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building14,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building15,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building16,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building17,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building18,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building19,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building2,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building20,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building21,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building22,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building23,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building24,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building25,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building26,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building27,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building28,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building29,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building3,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building30,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building31,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building32,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building33,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building34,1.0,2,99.09834604738104,6.0200049986,20.5
0
WaterTankSH_Building35,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building36,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building37,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building38,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building39,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building4,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building40,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building41,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building42,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building43,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building44,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building45,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building46,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building47,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building48,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building49,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building5,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building50,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building6,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building7,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building8,1.0,2,99.09834604738104,6.0200049986,20.0
WaterTankSH_Building9,1.0,2,99.09834604738104,6.0200049986,20.0
